       5	org.apache.catalina.ant.AbstractCatalinaCommandTask
      38	org.apache.catalina.ant.AbstractCatalinaTask
      18	org.apache.catalina.ant.BaseRedirectorHelperTask
      21	org.apache.catalina.ant.DeployTask
       5	org.apache.catalina.ant.FindLeaksTask
      10	org.apache.catalina.ant.JKStatusUpdateTask
       9	org.apache.catalina.ant.JMXGetTask
      10	org.apache.catalina.ant.JMXQueryTask
       9	org.apache.catalina.ant.JMXSetTask
       9	org.apache.catalina.ant.ListTask
      10	org.apache.catalina.ant.ReloadTask
      11	org.apache.catalina.ant.ResourcesTask
       9	org.apache.catalina.ant.ServerinfoTask
       9	org.apache.catalina.ant.SessionsTask
       2	org.apache.catalina.ant.SslConnectorCiphersTask
      10	org.apache.catalina.ant.StartTask
      10	org.apache.catalina.ant.StopTask
       2	org.apache.catalina.ant.ThreaddumpTask
      11	org.apache.catalina.ant.UndeployTask
      18	org.apache.catalina.ant.ValidatorTask
       2	org.apache.catalina.ant.VminfoTask
      14	org.apache.catalina.ant.antlib.xml
      10	org.apache.catalina.ant.catalina.tasks
       9	org.apache.catalina.ant.jmx.Arg
      15	org.apache.catalina.ant.jmx.JMXAccessorCondition
       3	org.apache.catalina.ant.jmx.JMXAccessorConditionBase
      18	org.apache.catalina.ant.jmx.JMXAccessorCreateTask
      12	org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition
      16	org.apache.catalina.ant.jmx.JMXAccessorGetTask
      17	org.apache.catalina.ant.jmx.JMXAccessorInvokeTask
      24	org.apache.catalina.ant.jmx.JMXAccessorQueryTask
      19	org.apache.catalina.ant.jmx.JMXAccessorSetTask
      30	org.apache.catalina.ant.jmx.JMXAccessorTask
      14	org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask
       3	org.apache.catalina.ant.jmx.antlib.xml
       4	org.apache.catalina.ant.jmx.jmxaccessor.tasks
      12	org.apache.catalina.ant.jmx.package.html
      12	org.apache.catalina.ant.package.html
     123	org.apache.catalina.authenticator.AuthenticatorBase
      42	org.apache.catalina.authenticator.BasicAuthenticator
      23	org.apache.catalina.authenticator.Constants
      57	org.apache.catalina.authenticator.DigestAuthenticator
      80	org.apache.catalina.authenticator.FormAuthenticator
      34	org.apache.catalina.authenticator.LocalStrings.properties
       3	org.apache.catalina.authenticator.LocalStrings_cs.properties
       5	org.apache.catalina.authenticator.LocalStrings_de.properties
      20	org.apache.catalina.authenticator.LocalStrings_es.properties
      22	org.apache.catalina.authenticator.LocalStrings_fr.properties
      16	org.apache.catalina.authenticator.LocalStrings_ja.properties
       5	org.apache.catalina.authenticator.LocalStrings_ko.properties
       2	org.apache.catalina.authenticator.LocalStrings_pt_BR.properties
       9	org.apache.catalina.authenticator.LocalStrings_zh_CN.properties
      25	org.apache.catalina.authenticator.NonLoginAuthenticator
      32	org.apache.catalina.authenticator.SSLAuthenticator
      18	org.apache.catalina.authenticator.SavedRequest
      55	org.apache.catalina.authenticator.SingleSignOn
      19	org.apache.catalina.authenticator.SingleSignOnEntry
       2	org.apache.catalina.authenticator.SingleSignOnListener
       2	org.apache.catalina.authenticator.SingleSignOnSessionKey
      42	org.apache.catalina.authenticator.SpnegoAuthenticator
      19	org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl
      10	org.apache.catalina.authenticator.jaspic.CallbackHandlerImpl
      11	org.apache.catalina.authenticator.jaspic.LocalStrings.properties
       1	org.apache.catalina.authenticator.jaspic.LocalStrings_cs.properties
       2	org.apache.catalina.authenticator.jaspic.LocalStrings_de.properties
       2	org.apache.catalina.authenticator.jaspic.LocalStrings_es.properties
       6	org.apache.catalina.authenticator.jaspic.LocalStrings_fr.properties
       5	org.apache.catalina.authenticator.jaspic.LocalStrings_ja.properties
       6	org.apache.catalina.authenticator.jaspic.LocalStrings_ko.properties
       1	org.apache.catalina.authenticator.jaspic.LocalStrings_pt_BR.properties
       2	org.apache.catalina.authenticator.jaspic.LocalStrings_ru.properties
       7	org.apache.catalina.authenticator.jaspic.LocalStrings_zh_CN.properties
      10	org.apache.catalina.authenticator.jaspic.MessageInfoImpl
       9	org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations
       2	org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider
       6	org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig
       2	org.apache.catalina.authenticator.jaspic.SimpleServerAuthContext
      14	org.apache.catalina.authenticator.mbeans-descriptors.xml
       5	org.apache.catalina.authenticator.package.html
      12	org.apache.catalina.connector.ClientAbortException
     151	org.apache.catalina.connector.Connector
     285	org.apache.catalina.connector.CoyoteAdapter
      30	org.apache.catalina.connector.CoyoteInputStream
      22	org.apache.catalina.connector.CoyoteOutputStream
      16	org.apache.catalina.connector.CoyotePrincipal
       8	org.apache.catalina.connector.CoyoteReader
       9	org.apache.catalina.connector.CoyoteWriter
      79	org.apache.catalina.connector.InputBuffer
      79	org.apache.catalina.connector.LocalStrings.properties
       5	org.apache.catalina.connector.LocalStrings_cs.properties
       8	org.apache.catalina.connector.LocalStrings_de.properties
      24	org.apache.catalina.connector.LocalStrings_es.properties
      29	org.apache.catalina.connector.LocalStrings_fr.properties
      22	org.apache.catalina.connector.LocalStrings_ja.properties
      13	org.apache.catalina.connector.LocalStrings_ko.properties
       1	org.apache.catalina.connector.LocalStrings_pt_BR.properties
       4	org.apache.catalina.connector.LocalStrings_ru.properties
      12	org.apache.catalina.connector.LocalStrings_zh_CN.properties
      84	org.apache.catalina.connector.OutputBuffer
     316	org.apache.catalina.connector.Request
      52	org.apache.catalina.connector.RequestFacade
     159	org.apache.catalina.connector.Response
      29	org.apache.catalina.connector.ResponseFacade
      36	org.apache.catalina.connector.mbeans-descriptors.xml
       4	org.apache.catalina.core.AccessLogAdapter
     166	org.apache.catalina.core.ApplicationContext
      50	org.apache.catalina.core.ApplicationContextFacade
      78	org.apache.catalina.core.ApplicationDispatcher
      44	org.apache.catalina.core.ApplicationFilterChain
      56	org.apache.catalina.core.ApplicationFilterConfig
      38	org.apache.catalina.core.ApplicationFilterFactory
      12	org.apache.catalina.core.ApplicationFilterRegistration
      60	org.apache.catalina.core.ApplicationHttpRequest
      22	org.apache.catalina.core.ApplicationHttpResponse
      13	org.apache.catalina.core.ApplicationMapping
      15	org.apache.catalina.core.ApplicationPart
      33	org.apache.catalina.core.ApplicationPushBuilder
      22	org.apache.catalina.core.ApplicationRequest
      16	org.apache.catalina.core.ApplicationResponse
      17	org.apache.catalina.core.ApplicationServletRegistration
      21	org.apache.catalina.core.ApplicationSessionCookieConfig
     111	org.apache.catalina.core.AprLifecycleListener
       1	org.apache.catalina.core.AprStatus
     107	org.apache.catalina.core.AsyncContextImpl
      11	org.apache.catalina.core.AsyncListenerWrapper
      15	org.apache.catalina.core.Constants
     125	org.apache.catalina.core.ContainerBase
      78	org.apache.catalina.core.DefaultInstanceManager
       6	org.apache.catalina.core.FrameworkListener
       4	org.apache.catalina.core.JniLifecycleListener
      73	org.apache.catalina.core.JreMemoryLeakPreventionListener
     170	org.apache.catalina.core.LocalStrings.properties
       5	org.apache.catalina.core.LocalStrings_cs.properties
      13	org.apache.catalina.core.LocalStrings_de.properties
      58	org.apache.catalina.core.LocalStrings_es.properties
      68	org.apache.catalina.core.LocalStrings_fr.properties
      43	org.apache.catalina.core.LocalStrings_ja.properties
      21	org.apache.catalina.core.LocalStrings_ko.properties
       3	org.apache.catalina.core.LocalStrings_pt_BR.properties
       5	org.apache.catalina.core.LocalStrings_ru.properties
      24	org.apache.catalina.core.LocalStrings_zh_CN.properties
      67	org.apache.catalina.core.NamingContextListener
       2	org.apache.catalina.core.RestrictedFilters.properties
       2	org.apache.catalina.core.RestrictedListeners.properties
       5	org.apache.catalina.core.RestrictedServlets.properties
     419	org.apache.catalina.core.StandardContext
      42	org.apache.catalina.core.StandardContextValve
      51	org.apache.catalina.core.StandardEngine
      19	org.apache.catalina.core.StandardEngineValve
      80	org.apache.catalina.core.StandardHost
      73	org.apache.catalina.core.StandardHostValve
      36	org.apache.catalina.core.StandardPipeline
      85	org.apache.catalina.core.StandardServer
      78	org.apache.catalina.core.StandardService
      35	org.apache.catalina.core.StandardThreadExecutor
     140	org.apache.catalina.core.StandardWrapper
      19	org.apache.catalina.core.StandardWrapperFacade
      63	org.apache.catalina.core.StandardWrapperValve
      15	org.apache.catalina.core.ThreadLocalLeakPreventionListener
      77	org.apache.catalina.core.mbeans-descriptors.xml
      20	org.apache.catalina.deploy.LocalStrings.properties
       2	org.apache.catalina.deploy.LocalStrings_cs.properties
       2	org.apache.catalina.deploy.LocalStrings_de.properties
       3	org.apache.catalina.deploy.LocalStrings_es.properties
       5	org.apache.catalina.deploy.LocalStrings_fr.properties
       4	org.apache.catalina.deploy.LocalStrings_ja.properties
       6	org.apache.catalina.deploy.LocalStrings_ko.properties
