start	end	CRUD_Test
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r22)	$r23 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "currentQueryString")	0
$r23 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "currentQueryString")	r4 = (java.lang.String) $r23	1
r4 = (java.lang.String) $r23	if r4 == null goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	1
if r4 == null goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	$z2 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("")	0
if r4 == null goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	0
$z2 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("")	if $z2 != 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	1
if $z2 != 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	0
if $z2 != 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	$r24 = staticinvoke <org.apache.catalina.util.RequestUtil: java.lang.String filter(java.lang.String)>(r4)	0
$r24 = staticinvoke <org.apache.catalina.util.RequestUtil: java.lang.String filter(java.lang.String)>(r4)	virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r24)	1
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r24)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	$r25 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "protocol")	0
$r25 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "protocol")	$r26 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r25)	1
$r26 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r25)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r26)	1
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r26)	goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")]	0
goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")]	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	goto [?= return]	0
goto [?= return]	return	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>?</td><td>?</td><td>?</td><td>?</td><td>?</td><td>?</td>")	goto [?= return]	0
goto [?= return]	return	0
if i0 != 1 goto return	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<worker ")	0
if i0 != 1 goto return	return	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<worker ")	$r27 = new java.lang.StringBuilder	0
$r27 = new java.lang.StringBuilder	specialinvoke $r27.<java.lang.StringBuilder: void <init>(java.lang.String)>(" stage=\"")	1
specialinvoke $r27.<java.lang.StringBuilder: void <init>(java.lang.String)>(" stage=\"")	$r28 = virtualinvoke $r27.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r6)	0
$r28 = virtualinvoke $r27.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r6)	$r29 = virtualinvoke $r28.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	1
$r29 = virtualinvoke $r28.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	$r30 = virtualinvoke $r29.<java.lang.StringBuilder: java.lang.String toString()>()	1
$r30 = virtualinvoke $r29.<java.lang.StringBuilder: java.lang.String toString()>()	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r30)	1
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r30)	if z0 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestProcessingTime=\"0\"")	0
if z0 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestProcessingTime=\"0\"")	$r31 = new java.lang.StringBuilder	0
if z0 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestProcessingTime=\"0\"")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestProcessingTime=\"0\"")	0
$r31 = new java.lang.StringBuilder	specialinvoke $r31.<java.lang.StringBuilder: void <init>(java.lang.String)>(" requestProcessingTime=\"")	1
specialinvoke $r31.<java.lang.StringBuilder: void <init>(java.lang.String)>(" requestProcessingTime=\"")	$r32 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestProcessingTime")	0
$r32 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestProcessingTime")	$r33 = virtualinvoke $r31.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r32)	1
$r33 = virtualinvoke $r31.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r32)	$r34 = virtualinvoke $r33.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	1
$r34 = virtualinvoke $r33.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	$r35 = virtualinvoke $r34.<java.lang.StringBuilder: java.lang.String toString()>()	1
$r35 = virtualinvoke $r34.<java.lang.StringBuilder: java.lang.String toString()>()	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r35)	1
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r35)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestBytesSent=\"")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestBytesSent=\"")	if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	$r36 = new java.lang.StringBuilder	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	0
$r36 = new java.lang.StringBuilder	specialinvoke $r36.<java.lang.StringBuilder: void <init>()>()	1
specialinvoke $r36.<java.lang.StringBuilder: void <init>()>()	$r37 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesSent")	0
$r37 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesSent")	$r38 = virtualinvoke $r36.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r37)	1
$r38 = virtualinvoke $r36.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r37)	$r39 = virtualinvoke $r38.<java.lang.StringBuilder: java.lang.String toString()>()	1
$r39 = virtualinvoke $r38.<java.lang.StringBuilder: java.lang.String toString()>()	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r39)	1
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r39)	goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")]	0
goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")]	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestBytesReceived=\"")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestBytesReceived=\"")	if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	$r40 = new java.lang.StringBuilder	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	0
$r40 = new java.lang.StringBuilder	specialinvoke $r40.<java.lang.StringBuilder: void <init>()>()	1
